#{"t_start": 1605291836.632368, "env_id": null}
r,l,t
0,1,712.439292
-2,3,712.441978
-1,2,712.443901
-1,2,712.44563
0,1,712.446519
-1,2,712.448216
-1,2,712.449911
-1,2,712.451673
-2,3,712.454184
-1,2,712.455881
-1,2,712.457744
-1,2,712.459527
-1,2,712.461488
-1,2,712.463203
-1,2,712.46491
-1,2,712.466613
-1,2,712.468315
-1,2,712.470022
-1,2,712.471725
-1,2,712.47342
0,1,712.474507
0,1,712.475434
-1,2,712.477159
-1,2,712.478876
-1,2,712.480592
-1,2,712.482341
-1,2,712.484056
0,1,712.484948
-1,2,712.486703
-1,2,712.488401
-1,2,712.490092
-1,2,712.491772
-1,2,712.493458
-1,2,712.495173
-1,2,712.496927
-1,2,712.498639
-1,2,712.500344
-1,2,712.502052
-1,2,712.50376
0,1,712.504649
-1,2,712.506524
-1,2,712.508272
-1,2,712.509989
-1,2,712.511692
0,1,712.51258
0,1,712.513468
-1,2,712.515164
-1,2,712.51687
-2,3,712.519378
-1,2,712.521078
0,1,712.521966
-1,2,712.523668
-1,2,712.525365
-2,3,712.527877
0,1,712.528765
-2,3,712.531276
-1,2,712.532971
-1,2,712.534665
-1,2,712.536367
-3,4,712.53967
0,1,712.540558
-2,3,712.543072
-1,2,712.544767
-2,3,712.54727
-1,2,712.548966
-1,2,712.550664
-1,2,712.552357
-1,2,712.554052
-2,3,712.55657
-1,2,712.558271
0,1,712.559161
-1,2,712.560855
-1,2,712.562551
-1,2,712.564247
-2,3,712.566752
-2,3,712.569256
-1,2,712.570951
0,1,712.571839
-1,2,712.573538
0,1,712.574425
-3,4,712.578073
0,1,712.578983
0,1,712.57988
-2,3,712.582398
-2,3,712.585308
-2,3,712.587862
-1,2,712.589583
-1,2,712.591294
-1,2,712.593234
-1,2,712.594958
-1,2,712.596665
0,1,712.597556
-1,2,712.59929
-1,2,712.601142
-1,2,712.60286
-1,2,712.604578
-1,2,712.606298
-1,2,712.608195
-1,2,712.609924
-1,2,712.611627
-3,4,712.614996
-2,3,712.617602
-1,2,712.619353
-1,2,712.621049
-1,2,712.622748
-1,2,712.62455
-1,2,712.626241
-1,2,712.627988
-2,3,712.630498
-1,2,712.632446
-1,2,712.634188
-1,2,712.635879
-1,2,712.637622
-1,2,712.639465
-2,3,712.642531
-1,2,712.644247
-1,2,712.645937
-1,2,712.64776
-1,2,712.649975
0,1,712.650884
0,1,712.651773
-1,2,712.653468
-2,3,712.656206
-1,2,712.658315
-1,2,712.660431
-1,2,712.662131
-1,2,712.663853
-2,3,712.666871
-1,2,712.668662
-2,3,712.6712
0,1,712.672331
-2,3,712.675089
-1,2,712.676795
-1,2,712.678549
-2,3,712.681529
-1,2,712.68326
-1,2,712.684944
-1,2,712.686628
-2,3,712.689557
-2,3,712.692182
-2,3,712.694718
0,1,712.695613
-1,2,712.697843
-1,2,712.699636
-1,2,712.701349
-1,2,712.703055
-1,2,712.705269
-1,2,712.707021
0,1,712.707907
0,1,712.70885
0,1,712.709747
-1,2,712.71146
-1,2,712.713627
0,1,712.714554
-1,2,712.716256
-1,2,712.717953
0,1,712.718901
-1,2,712.721051
-2,3,712.723674
-1,2,712.725372
-1,2,712.727061
0,1,712.728035
0,1,712.729362
0,1,712.7303
-1,2,712.731997
-1,2,712.733689
-1,2,712.735375
-1,2,712.737675
-2,3,712.74029
-2,3,712.74282
0,1,712.743714
-1,2,712.745891
-1,2,712.747609
0,1,712.748493
-1,2,712.750276
-1,2,712.752007
-1,2,712.754228
-1,2,712.755942
-1,2,712.757627
-2,3,712.760181
-1,2,712.762352
-1,2,712.764058
0,1,712.76498
0,1,712.765863
-1,2,712.767549
-1,2,712.769706
-1,2,712.771433
0,1,712.772313
-1,2,712.774
-1,2,712.775685
0,1,712.777077
0,1,712.77811
-1,2,712.779901
-1,2,712.781613
-1,2,712.783322
-1,2,712.785507
0,1,712.786458
-2,3,712.788958
-1,2,712.790742
-1,2,712.792526
-1,2,712.794772
-1,2,712.796477
-1,2,712.798167
-1,2,712.799935
-2,3,712.802958
-2,3,712.805477
-3,4,712.809217
0,1,712.810268
-1,2,712.812057
-1,2,712.813775
-2,3,712.816293
0,1,712.817657
-1,2,712.819423
-2,3,712.822012
-1,2,712.823716
-1,2,712.825954
-1,2,712.827704
-1,2,712.8294
-1,2,712.831181
-1,2,712.833296
-2,3,712.836011
0,1,712.836908
0,1,712.837798
-1,2,712.839489
-1,2,712.841737
-1,2,712.843537
-1,2,712.845235
0,1,712.84612
0,1,712.847005
-1,2,712.848999
-2,3,712.851571
-2,3,712.854085
-2,3,712.856697
-2,3,712.859204
-1,2,712.860917
-2,3,712.863409
-2,3,712.866196
-1,2,712.867931
-1,2,712.869647
-1,2,712.871357
0,1,712.872273
-1,2,712.874051
-1,2,712.875758
-1,2,712.877466
-2,3,712.879988
-1,2,712.881785
0,1,712.882682
-1,2,712.884392
-1,2,712.886524
-1,2,712.888257
-1,2,712.890027
-1,2,712.891723
-1,2,712.893409
-1,2,712.895166
0,1,712.896096
-1,2,712.89788
-1,2,712.899583
-1,2,712.901282
0,1,712.90217
0,1,712.903058
-1,2,712.904864
-3,4,712.908168
0,1,712.909086
-1,2,712.910773
-1,2,712.912605
-1,2,712.914313
0,1,712.915204
-3,4,712.918527
-1,2,712.920306
-1,2,712.922105
-1,2,712.923804
-2,3,712.926297
0,1,712.927179
0,1,712.928063
-1,2,712.929854
-1,2,712.931929
-4,5,712.936078
-1,2,712.937983
-1,2,712.939692
-1,2,712.941405
-1,2,712.943117
-1,2,712.944976
0,1,712.945875
-1,2,712.94758
-2,3,712.950086
-1,2,712.951785
-1,2,712.953661
-1,2,712.955376
0,1,712.956268
0,1,712.957154
-1,2,712.958855
-1,2,712.960646
-2,3,712.963147
-1,2,712.964835
-3,4,712.968126
-2,3,712.970676
0,1,712.971566
-1,2,712.97326
-1,2,712.974955
-1,2,712.976656
0,1,712.97754
-2,3,712.980169
-2,3,712.982686
-1,2,712.984485
-2,3,712.986988
-2,3,712.989489
-1,2,712.99119
0,1,712.99208
0,1,712.992969
-1,2,712.994763
-1,2,712.996494
-2,3,712.999014
-1,2,713.000722
-1,2,713.00243
-1,2,713.004151
-1,2,713.005859
-1,2,713.007568
0,1,713.00846
-1,2,713.010162
-1,2,713.011863
0,1,713.012752
-1,2,713.014465
-1,2,713.01617
-1,2,713.017877
0,1,713.018767
-1,2,713.020473
-2,3,713.022981
-1,2,713.024688
-1,2,713.026397
-2,3,713.028914
-2,3,713.031422
-1,2,713.033122
-1,2,713.034837
-1,2,713.036539
0,1,713.037433
-1,2,713.039136
0,1,713.040027
-1,2,713.041739
-1,2,713.04345
-1,2,713.045161
-1,2,713.046873
-2,3,713.049391
-1,2,713.051116
-3,4,713.054457
-1,2,713.056165
0,1,713.057058
-3,4,713.06165
-1,2,713.063429
-1,2,713.065158
-1,2,713.066884
-1,2,713.068621
0,1,713.06952
-1,2,713.071228
0,1,713.072121
0,1,713.07301
-1,2,713.074744
0,1,713.075634
0,1,713.076523
-1,2,713.078445
-1,2,713.080145
0,1,713.081028
-1,2,713.082717
-2,3,713.085532
-1,2,713.087362
-2,3,713.089903
-1,2,713.091617
-1,2,713.093521
-2,3,713.096122
-2,3,713.09871
-1,2,713.100407
-1,2,713.102302
0,1,713.103199
-1,2,713.104915
-1,2,713.106625
-2,3,713.109158
-1,2,713.110951
-1,2,713.112657
-1,2,713.114653
0,1,713.115554
-2,3,713.118571
-1,2,713.120422
0,1,713.121339
-1,2,713.123052
0,1,713.123943
-1,2,713.125819
-2,3,713.128679
-1,2,713.130555
-1,2,713.132278
-1,2,713.134456
0,1,713.135421
-1,2,713.137234
-2,3,713.139764
-1,2,713.141566
-1,2,713.143694
-1,2,713.145609
-2,3,713.148212
0,1,713.149099
-1,2,713.151352
-2,3,713.153982
-1,2,713.155702
-1,2,713.15741
-1,2,713.159562
-1,2,713.161395
0,1,713.162525
0,1,713.16346
-1,2,713.165164
0,1,713.166502
-1,2,713.16829
-1,2,713.169994
-2,3,713.172498
-1,2,713.174642
-2,3,713.177377
-2,3,713.179935
-1,2,713.18176
-1,2,713.183852
-1,2,713.185567
-2,3,713.188226
-1,2,713.190291
-1,2,713.192211
-1,2,713.193951
-2,3,713.19649
-1,2,713.198648
-2,3,713.201229
-1,2,713.202996
-1,2,713.20471
-1,2,713.206854
-1,2,713.208604
-3,4,713.211943
-1,2,713.213706
-1,2,713.215891
-1,2,713.217606
0,1,713.218497
-1,2,713.220188
-1,2,713.221948
-1,2,713.224044
-2,3,713.226569
-1,2,713.228263
-1,2,713.230282
-1,2,713.232307
-1,2,713.2341
-1,2,713.235817
0,1,713.236716
-1,2,713.238762
-1,2,713.240615
-1,2,713.242318
0,1,713.24327
-1,2,713.244985
-2,3,713.248056
-1,2,713.249781
-1,2,713.251478
-1,2,713.25324
-3,4,713.257089
-4,5,713.261251
-3,4,713.265159
-1,2,713.266866
-1,2,713.268551
-1,2,713.270814
-1,2,713.272629
-1,2,713.274408
-2,3,713.276934
0,1,713.277829
-3,4,713.281628
0,1,713.282534
0,1,713.283498
-1,2,713.285206
-1,2,713.287367
-1,2,713.289117
0,1,713.290005
-1,2,713.291699
-1,2,713.293463
-1,2,713.295657
-2,3,713.2982
-1,2,713.299885
0,1,713.300769
-3,4,713.30456
-1,2,713.306266
-1,2,713.307993
-1,2,713.30968
-1,2,713.311853
-1,2,713.313645
-1,2,713.315354
-2,3,713.317874
-1,2,713.32038
0,1,713.321298
-1,2,713.322988
-1,2,713.324764
0,1,713.325656
0,1,713.326916
-2,3,713.329596
-1,2,713.3313
-2,3,713.333876
-1,2,713.335793
-1,2,713.337516
-1,2,713.339227
-2,3,713.341755
-2,3,713.344744
-2,3,713.347293
-2,3,713.349904
-1,2,713.352543
-2,3,713.355319
-2,3,713.357884
-1,2,713.359801
-2,3,713.362357
-1,2,713.364068
-1,2,713.365779
-1,2,713.367556
-1,2,713.369265
-1,2,713.370999
-1,2,713.372705
0,1,713.3736
-1,2,713.375371
-2,3,713.377947
-2,3,713.380461
-1,2,713.382242
0,1,713.38314
-1,2,713.384844
-1,2,713.386554
-1,2,713.388257
-1,2,713.389957
0,1,713.390848
-1,2,713.392553
-1,2,713.394259
0,1,713.395152
-2,3,713.397684
-1,2,713.399388
-1,2,713.401089
-1,2,713.402792
-1,2,713.404492
-1,2,713.406199
-2,3,713.408715
-3,4,713.412037
-2,3,713.414551
-2,3,713.417076
-1,2,713.41878
-1,2,713.420491
-2,3,713.423013
-1,2,713.424722
-1,2,713.426435
-1,2,713.428141
-1,2,713.429845
0,1,713.43074
-2,3,713.433255
-2,3,713.435763
0,1,713.436661
-2,3,713.439184
-1,2,713.440889
-1,2,713.442592
-1,2,713.4443
-1,2,713.446002
-1,2,713.447705
-1,2,713.449406
0,1,713.450297
-2,3,713.452809
0,1,713.453697
0,1,713.45459
-1,2,713.456303
-1,2,713.458003
-2,3,713.460525
-1,2,713.46223
0,1,713.463125
-1,2,713.464831
-1,2,713.466545
-1,2,713.46825
0,1,713.469144
-1,2,713.470853
-1,2,713.472558
-1,2,713.474258
-1,2,713.475966
-1,2,713.477675
-1,2,713.479461
-1,2,713.481183
-1,2,713.483006
-1,2,713.484723
-1,2,713.48644
-2,3,713.489005
-3,4,713.49235
-1,2,713.494054
-1,2,713.495764
-1,2,713.497481
-2,3,713.500007
-1,2,713.50171
0,1,713.5026
0,1,713.503496
-1,2,713.505206
-2,3,713.507732
0,1,713.508627
-1,2,713.510334
-1,2,713.512037
-1,2,713.51374
-1,2,713.515447
0,1,713.516347
-2,3,713.519031
-1,2,713.520956
-1,2,713.522665
-1,2,713.524369
-1,2,713.526073
-1,2,713.527822
-2,3,713.53034
-1,2,713.532038
-1,2,713.533735
-2,3,713.536241
-1,2,713.537939
-1,2,713.539642
0,1,713.540531
-1,2,713.542239
-1,2,713.544269
-1,2,713.546019
-1,2,713.547738
-1,2,713.549452
-1,2,713.551291
0,1,713.552211
-1,2,713.553942
-1,2,713.555654
-1,2,713.557367
0,1,713.558256
-2,3,713.560996
-1,2,713.562722
-1,2,713.564449
-2,3,713.56697
-1,2,713.56877
-2,3,713.57132
-1,2,713.573024
-1,2,713.574776
0,1,713.575876
-1,2,713.577628
-1,2,713.579346
-1,2,713.581055
0,1,713.581949
-1,2,713.583773
-1,2,713.585483
-1,2,713.587174
0,1,713.588079
-1,2,713.589766
-1,2,713.591856
-1,2,713.593784
-1,2,713.595507
-2,3,713.598022
-1,2,713.600426
-2,3,713.603185
-3,4,713.606594
-1,2,713.608903
-1,2,713.610646
-1,2,713.61244
-1,2,713.614155
0,1,713.61515
-1,2,713.617403
-2,3,713.619949
-1,2,713.62166
0,1,713.622553
-1,2,713.624844
0,1,713.625771
-1,2,713.627534
-1,2,713.629245
-1,2,713.630949
-1,2,713.633236
-2,3,713.635758
-1,2,713.637499
-1,2,713.639297
-1,2,713.641445
-1,2,713.643165
0,1,713.644054
-1,2,713.645752
-1,2,713.647637
0,1,713.648929
-1,2,713.650673
-1,2,713.652369
-4,5,713.657048
-1,2,713.658861
-1,2,713.660577
-1,2,713.662293
-1,2,713.664602
-3,4,713.668051
-1,2,713.669765
-1,2,713.671537
-1,2,713.673706
0,1,713.674615
-1,2,713.676314
-1,2,713.678056
0,1,713.678956
-1,2,713.68115
0,1,713.682075
-2,3,713.684596
-1,2,713.686289
-1,2,713.688306
0,1,713.689307
-3,4,713.692621
-1,2,713.694309
-1,2,713.696493
-1,2,713.698363
-2,3,713.700904
0,1,713.701802
-1,2,713.703512
0,1,713.704875
-1,2,713.706641
-1,2,713.708449
-1,2,713.710167
-1,2,713.712315
-4,5,713.716605
-1,2,713.718445
0,1,713.719376
-1,2,713.721702
0,1,713.722616
0,1,713.723506
-2,3,713.726012
-1,2,713.727819
-2,3,713.730822
-2,3,713.733373
-2,3,713.736253
0,1,713.737365
0,1,713.738281
-1,2,713.740063
-1,2,713.741775
-2,3,713.7447
-1,2,713.746507
0,1,713.747403
-5,6,713.752998
-3,4,713.756473
-1,2,713.758176
-2,3,713.761203
0,1,713.762137
0,1,713.763027
-1,2,713.764721
-1,2,713.76641
-1,2,713.768152
0,1,713.769416
0,1,713.770341
-2,3,713.772845
0,1,713.773728
-1,2,713.775421
-1,2,713.777747
-1,2,713.779584
-1,2,713.781306
-2,3,713.784162
-1,2,713.786284
-1,2,713.787997
-1,2,713.789753
-2,3,713.793024
0,1,713.794041
-2,3,713.796549
-2,3,713.799043
-1,2,713.801322
0,1,713.802269
-1,2,713.803976
-1,2,713.805666
-1,2,713.80736
-1,2,713.809581
-1,2,713.811355
-1,2,713.813079
0,1,713.813976
-2,3,713.816872
-1,2,713.818723
-1,2,713.820504
-2,3,713.823035
-1,2,713.82523
-2,3,713.827803
0,1,713.828683
-1,2,713.830442
-1,2,713.832155
-1,2,713.833935
-1,2,713.835644
-1,2,713.837353
-1,2,713.83906
-1,2,713.840856
0,1,713.84175
-1,2,713.84346
-1,2,713.845166
-1,2,713.846874
-1,2,713.848938
0,1,713.849961
-1,2,713.851762
-1,2,713.853494
-1,2,713.855215
-2,3,713.857808
-1,2,713.859517
-1,2,713.861236
-1,2,713.862946
-1,2,713.864758
-2,3,713.867301
-1,2,713.869008
-1,2,713.87072
-2,3,713.873332
-1,2,713.875054
-1,2,713.876763
0,1,713.87766
-1,2,713.879365
-1,2,713.88121
-1,2,713.882938
-1,2,713.884649
0,1,713.885542
0,1,713.886441
-1,2,713.888168
-1,2,713.889944
-1,2,713.891654
0,1,713.892548
0,1,713.893441
-1,2,713.895146
-1,2,713.897106
0,1,713.89826
0,1,713.899193
0,1,713.900083
-1,2,713.901784
-1,2,713.903481
-1,2,713.905453
-1,2,713.907174
-2,3,713.9097
-1,2,713.911404
-1,2,713.913187
-1,2,713.914902
-3,4,713.918237
-1,2,713.919948
-1,2,713.921752
-1,2,713.923479
0,1,713.924374
-1,2,713.926087
-1,2,713.927794
0,1,713.928747
-1,2,713.930466
-1,2,713.932174
0,1,713.933066
0,1,713.933962
-2,3,713.936478
0,1,713.937431
-2,3,713.939961
-2,3,713.942478
-1,2,713.944183
-1,2,713.945975
-1,2,713.947691
-2,3,713.95021
-1,2,713.951912
-1,2,713.953696
-1,2,713.955408
-1,2,713.957118
-1,2,713.958823
-1,2,713.960533
-2,3,713.963121
0,1,713.964017
-1,2,713.965727
-1,2,713.967437
-1,2,713.969234
0,1,713.970132
-1,2,713.971852
-1,2,713.973559
0,1,713.97445
-2,3,713.977049
-2,3,713.979573
-1,2,713.981282
-1,2,713.982992
0,1,713.98389
-1,2,713.98567
0,1,713.98657
-1,2,713.988286
-1,2,713.989996
0,1,713.990889
-1,2,713.99262
-2,3,713.995211
-1,2,713.996916
-1,2,713.998624
-1,2,714.00033
0,1,714.001426
-2,3,714.004019
-1,2,714.005722
-1,2,714.007418
-1,2,714.009248
-1,2,714.010967
0,1,714.011863
-3,4,714.015187
-1,2,714.016932
-2,3,714.019526
-1,2,714.021228
-1,2,714.022931
-1,2,714.024676
-1,2,714.026528
0,1,714.027477
-2,3,714.030002
-2,3,714.032524
-1,2,714.034292
0,1,714.035181
-1,2,714.036863
0,1,714.037791
-1,2,714.039501
-1,2,714.041429
-1,2,714.043167
-2,3,714.045691
-1,2,714.0474
0,1,714.048288
-1,2,714.050073
-3,4,714.053404
-1,2,714.055109
-2,3,714.057844
-2,3,714.060438
-1,2,714.062147
-1,2,714.063849
-1,2,714.065657
-1,2,714.067357
0,1,714.068242
0,1,714.069125
-1,2,714.070888
-1,2,714.072584
-1,2,714.074484
-1,2,714.076179
0,1,714.077065
0,1,714.07795
0,1,714.07883
-1,2,714.080608
-2,3,714.083234
0,1,714.084127
0,1,714.085015
-1,2,714.086714
-1,2,714.088409
-2,3,714.091249
-3,4,715.503446
0,1,715.504359
-1,2,715.506012
-1,2,715.507658
-1,2,715.509311
-1,2,715.510966
-2,3,715.513471
-1,2,715.51512
0,1,715.515985
-1,2,715.517632
0,1,715.518489
0,1,715.519419
-1,2,715.521072
-1,2,715.522722
-1,2,715.524366
-1,2,715.526015
0,1,715.526891
-1,2,715.528611
-2,3,715.531039
0,1,715.531896
-1,2,715.533539
-1,2,715.535184
-3,4,715.538552
-1,2,715.540202
-1,2,715.541857
-1,2,715.5436
0,1,715.544464
-3,4,715.547683
-1,2,715.549326
-1,2,715.551004
-1,2,715.552719
-1,2,715.554363
-1,2,715.556009
0,1,715.556868
-1,2,715.558512
0,1,715.5596
0,1,715.560479
0,1,715.561399
-1,2,715.563055
-1,2,715.564697
-1,2,715.566341
-1,2,715.568046
-1,2,715.569694
-1,2,715.571341
0,1,715.572198
0,1,715.573058
-2,3,715.575567
0,1,715.576436
0,1,715.577297
-2,3,715.579727
-2,3,715.582147
-1,2,715.584066
-1,2,715.585799
-2,3,715.588236
-1,2,715.589993
-1,2,715.59172
-1,2,715.593408
-1,2,715.595059
-1,2,715.596711
-1,2,715.598356
-1,2,715.600089
-1,2,715.601745
-2,3,715.604175
-1,2,715.605819
-1,2,715.607462
-1,2,715.609176
-1,2,715.610826
-2,3,715.613318
-1,2,715.614962
-1,2,715.616674
0,1,715.617537
-1,2,715.619188
-1,2,715.62083
-1,2,715.622476
-1,2,715.624213
-1,2,715.625869
-1,2,715.62752
-2,3,715.629945
-1,2,715.631651
-3,4,715.634869
-1,2,715.63652
-1,2,715.638166
-1,2,715.639874
-1,2,715.641518
-1,2,715.643176
-1,2,715.644823
-1,2,715.64647
-2,3,715.649009
-1,2,715.650658
-1,2,715.652304
0,1,715.653163
0,1,715.654026
-2,3,715.656529
-2,3,715.658975
-1,2,715.66063
-1,2,715.662281
0,1,715.663144
0,1,715.664068
-1,2,715.66572
-1,2,715.667367
-1,2,715.669009
-1,2,715.670653
0,1,715.671527
-1,2,715.67325
-1,2,715.674907
-3,4,715.678118
-1,2,715.679762
-1,2,715.681468
-1,2,715.683113
-1,2,715.684766
-2,3,715.687194
-1,2,715.689039
-1,2,715.690754
-1,2,715.692411
0,1,715.693271
-1,2,715.694925
0,1,715.695946
-1,2,715.697714
-2,3,715.700167
-1,2,715.701809
0,1,715.702668
-1,2,715.704415
-1,2,715.706056
-1,2,715.707689
0,1,715.708543
-1,2,715.710176
-1,2,715.711873
0,1,715.712797
-1,2,715.714453
-2,3,715.716879
-1,2,715.71852
-1,2,715.720264
-1,2,715.721903
-1,2,715.723543
-1,2,715.725179
-1,2,715.726815
-1,2,715.72859
-2,3,715.731024
-1,2,715.732673
-1,2,715.734317
-1,2,715.735978
-1,2,715.737693
0,1,715.738551
-1,2,715.740192
0,1,715.741051
-1,2,715.742698
-1,2,715.744452
0,1,715.745315
-1,2,715.746959
-1,2,715.748592
-1,2,715.750232
-1,2,715.751892
-2,3,715.75438
-1,2,715.756021
-3,4,715.759225
-2,3,715.761739
-1,2,715.76339
-3,4,715.766592
-1,2,715.768349
-1,2,715.769994
-1,2,715.77163
0,1,715.772482
-1,2,715.774123
-3,4,715.777591
-1,2,715.779671
-1,2,715.781354
-1,2,715.783009
0,1,715.783875
-1,2,715.785587
-1,2,715.787222
0,1,715.788074
0,1,715.788995
-1,2,715.790645
0,1,715.791507
-2,3,715.794114
-1,2,715.795768
0,1,715.796629
-1,2,715.798286
0,1,715.799143
-1,2,715.800864
-1,2,715.802519
-2,3,715.804946
-1,2,715.806736
-1,2,715.809038
-1,2,715.810925
-1,2,715.812586
-1,2,715.814239
0,1,715.8151
-2,3,715.817653
-1,2,715.819305
-2,3,715.821997
-1,2,715.824034
0,1,715.824973
-2,3,715.827434
-1,2,715.829094
-1,2,715.830747
-2,3,715.833254
-1,2,715.834905
-1,2,715.836553
-1,2,715.838202
-2,3,715.84073
-1,2,715.842397
-1,2,715.84435
-1,2,715.846071
-1,2,715.847715
-1,2,715.849461
-1,2,715.851096
0,1,715.852033
0,1,715.852987
-1,2,715.854743
0,1,715.855821
-1,2,715.857586
-1,2,715.859241
-1,2,715.860886
0,1,715.861746
-1,2,715.863396
-1,2,715.865399
-1,2,715.867184
-2,3,715.869626
-1,2,715.871275
0,1,715.872133
-1,2,715.87387
-1,2,715.875576
-1,2,715.877418
-1,2,715.879071
0,1,715.879929
-1,2,715.881785
-1,2,715.88343
0,1,715.884336
-1,2,715.88599
-1,2,715.887808
0,1,715.888937
-1,2,715.890614
0,1,715.891472
0,1,715.892496
0,1,715.893385
-1,2,715.895043
0,1,715.896056
-1,2,715.897955
-1,2,715.899692
-1,2,715.901714
-1,2,715.903702
-3,4,715.907986
-1,2,715.909933
-1,2,715.911885
-1,2,715.913643
-1,2,715.915287
-1,2,715.916997
-2,3,715.919714
-1,2,715.921476
-1,2,715.923438
0,1,715.924692
-1,2,715.92679
-1,2,715.928943
-1,2,715.931108
-1,2,715.932839
-1,2,715.934511
-1,2,715.936162
0,1,715.937097
-1,2,715.938762
-1,2,715.940406
0,1,715.941267
-1,2,715.942983
-1,2,715.944651
-1,2,715.946372
-2,3,715.94881
-1,2,715.950483
-1,2,715.952131
-1,2,715.953853
-1,2,715.955507
-1,2,715.957157
-2,3,715.959591
-1,2,715.96131
-1,2,715.963
-2,3,715.965434
-1,2,715.967084
-3,4,715.970391
-2,3,715.972826
-1,2,715.974475
-1,2,715.976121
-1,2,715.977858
-2,3,715.980295
-1,2,715.981949
-1,2,715.983598
-1,2,715.985311
0,1,715.986178
-2,3,715.988615
-1,2,715.99026
-1,2,715.991909
0,1,715.992772
-1,2,715.994499
-1,2,715.996153
-1,2,715.997798
-1,2,715.999447
-1,2,716.001165
-2,3,716.003609
-1,2,716.005258
-1,2,716.006908
0,1,716.007767
-1,2,716.009484
-1,2,716.011129
-1,2,716.012777
-1,2,716.014417
0,1,716.015279
-1,2,716.016946
-1,2,716.018658
-3,4,716.021876
-2,3,716.024298
-1,2,716.026042
-1,2,716.027695
-1,2,716.029342
-1,2,716.030993
-1,2,716.032642
-1,2,716.034375
-1,2,716.036029
-2,3,716.038463
-2,3,716.040893
-2,3,716.043425
-1,2,716.04508
-1,2,716.046728
0,1,716.047594
-1,2,716.049243
-1,2,716.050961
-1,2,716.052621
0,1,716.053487
0,1,716.054348
-3,4,716.057632
-2,3,716.060068
-1,2,716.061713
-2,3,716.064143
-1,2,716.065887
-1,2,716.067553
0,1,716.068419
-1,2,716.070074
-1,2,716.071727
-2,3,716.074246
-1,2,716.075896
-2,3,716.078326
-1,2,716.079972
0,1,716.08083
-1,2,716.08255
-2,3,716.084988
-1,2,716.086635
-1,2,716.088279
-1,2,716.090011
-1,2,716.091662
-3,4,716.094879
-1,2,716.096523
-1,2,716.098246
0,1,716.099109
-2,3,716.102204
-1,2,716.104028
0,1,716.104906
-1,2,716.106776
-1,2,716.108434
-1,2,716.110067
-1,2,716.111782
-1,2,716.113643
-2,3,716.11612
